Substrate,id,num,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc,Score
TRIM14,KLHL42,4,0.39082,0.53506,0.967757,48,2,0.12927,0.40802322
TRIM14,KLHL5,4,0.41926,0.56401,0.967757,49,2,-0.0032977,0.37751657
TRIM14,KCTD1,4,0.42534,0.57018,0.967757,50,1,-0.28153,0.371263773
TRIM14,KLHL14,4,0.42873,0.57365,0.967757,51,2,-0.26051,0.367816126
TRIM14,TNFAIP1,4,0.4382,0.58342,0.967757,52,2,0.16438,0.358327627
TRIM14,KCTD21,4,0.44618,0.59104,0.967757,53,1,-0.10109,0.350489901
TRIM14,IVNS1ABP,4,0.45238,0.59787,0.967757,54,2,0.14197,0.344496604
TRIM14,KBTBD8,4,0.45299,0.59854,0.967757,55,1,-0.38786,0.343911385
TRIM14,RCBTB1,4,0.47963,0.61309,0.967757,56,1,-0.57257,0.31909366
TRIM14,KCTD19,4,0.50528,0.62482,0.967757,57,1,-0.26734,0.296467892
TRIM14,KLHL20,4,0.52997,0.63597,0.967757,58,1,-0.26884,0.275748714
TRIM14,KLHL22,4,0.536,0.63857,0.967757,59,1,-0.22205,0.27083521
TRIM14,KLHL17,4,0.61962,0.68095,0.967757,60,1,-0.32199,0.207874573
TRIM14,KLHL23,4,0.63489,0.68939,0.967757,61,1,-0.050459,0.197301513
TRIM14,ARMC5,4,0.65452,0.70045,0.967757,62,1,0.036467,0.184077078
TRIM14,LGALS3BP,4,0.6593,0.70326,0.967757,63,1,-0.18063,0.180916924
TRIM14,ZBTB10,4,0.67793,0.71408,0.967757,64,1,-0.037033,0.168815147
TRIM14,SPOP,4,0.71289,0.73669,0.967757,65,1,0.0085945,0.146977477
TRIM14,KCTD12,1,0.71333,0.71434,0.967757,66,0,-0.37702,0.146709511
TRIM14,KLHL6,4,0.74108,0.75615,0.967757,67,1,-0.22288,0.130134907
TRIM14,KCTD15,4,0.75622,0.76727,0.967757,68,1,-0.20082,0.121351841
TRIM14,BTBD8,4,0.77069,0.77835,0.967757,69,1,-0.77329,0.113120276
TRIM14,KCTD2,4,0.80088,0.80405,0.967757,70,1,0.032865,0.096432552
TRIM14,KCTD7,4,0.80717,0.80948,0.967757,71,1,-0.07787,0.093034988
TRIM14,ABTB1,4,0.81929,0.82091,0.967757,72,1,0.086475,0.086562346
TRIM14,BTBD7,4,0.83362,0.83414,0.967757,73,1,0.097968,0.079031874
TRIM14,KLHL40,4,0.83911,0.83945,0.967757,74,0,-0.044623,0.076181103
TRIM14,KCTD20,4,0.84968,0.85004,0.967757,75,0,0.14651,0.070744604
TRIM14,KCTD18,4,0.85476,0.8553,0.967757,76,0,-0.407,0.06815581
TRIM14,BTBD6,4,0.85972,0.86006,0.967757,77,0,-0.35799,0.06564297
TRIM14,KLHL15,4,0.86691,0.86727,0.967757,78,0,-0.45712,0.062025987
TRIM14,KCTD5,4,0.86924,0.86958,0.967757,79,0,-0.877,0.060860297
TRIM14,ZBTB16,4,0.88046,0.88073,0.967757,80,0,-0.40384,0.05529037
TRIM14,ARIH1,4,0.88684,0.88694,0.967757,81,0,-0.36,0.052154727
TRIM14,KCTD11,4,0.8889,0.88912,0.967757,82,0,0.068045,0.051147094
TRIM14,KEAP1,4,0.89493,0.89487,0.967757,83,0,-0.62275,0.048210933
TRIM14,RHOBTB3,4,0.90259,0.9024,0.967757,84,0,-0.24231,0.044509482
TRIM14,KCTD3,4,0.91156,0.91124,0.967757,85,0,-0.39943,0.04021474
TRIM14,KLHL26,4,0.91497,0.91451,0.967757,86,0,-0.0089808,0.038593145
TRIM14,RHOBTB1,4,0.91664,0.91606,0.967757,87,0,-0.32344,0.037801195
TRIM14,BCL6,4,0.9199,0.91944,0.967757,88,0,-0.16994,0.036259381
TRIM14,IBTK,4,0.9334,0.93255,0.967757,89,0,-1.0034,0.029932203
TRIM14,ANKFY1,4,0.94141,0.94068,0.967757,90,0,-0.90923,0.026221193
TRIM14,BTBD2,4,0.9439,0.94326,0.967757,91,0,-0.06541,0.025074014
TRIM14,KCTD6,4,0.95418,0.95377,0.967757,92,0,-0.2539,0.020369691
TRIM14,BTBD11,4,0.95523,0.9549,0.967757,93,0,-0.35179,0.019892047
TRIM14,KBTBD3,3,0.95786,0.95757,0.967757,94,0,-0.52533,0.018697962
TRIM14,KBTBD11,4,0.99131,0.99144,0.991436,95,0,-0.38947,0.003790513
RNF208,CUL3,4,2.05E-08,4.99E-06,0.000474,1,4,3.4732,7.68790731
RNF208,KLHL9,4,0.00045886,0.0017527,0.083254,2,3,1.555,3.338319799
RNF208,BTBD2,4,0.0036628,0.012998,0.411607,3,4,1.0693,2.436186794
RNF208,KCTD2,4,0.012205,0.039254,0.932282,4,2,0.55457,1.913462216
RNF208,NACC2,4,0.027077,0.0734,0.947337,5,2,0.48857,1.567399455
RNF208,KLHL25,4,0.027507,0.074458,0.947337,6,3,0.88982,1.560556773
RNF208,TNFAIP1,4,0.032951,0.085614,0.947337,7,3,1.1753,1.482131401
RNF208,KLHL41,4,0.036717,0.093364,0.947337,8,2,-0.34282,1.43513281
RNF208,KCTD5,4,0.062781,0.14425,0.947337,9,2,0.89239,1.202171771
RNF208,KBTBD3,3,0.066298,0.13662,0.947337,10,1,-1.4736,1.178499573
RNF208,KLHL28,4,0.067376,0.15313,0.947337,11,1,-0.68194,1.171494776
RNF208,BTBD11,4,0.073436,0.16492,0.947337,12,3,0.57273,1.134090987
RNF208,KCTD13,4,0.083098,0.18315,0.947337,13,3,0.96548,1.080409429
RNF208,KCTD1,4,0.087159,0.19111,0.947337,14,3,0.65971,1.059687761
RNF208,RHOBTB1,4,0.089827,0.19597,0.947337,15,2,0.56721,1.046593104
RNF208,BCL6B,4,0.093061,0.20153,0.947337,16,2,0.4058,1.031232285
RNF208,ARIH1,4,0.11151,0.2343,0.947337,17,3,0.52748,0.952686184
RNF208,KCTD3,4,0.11389,0.23826,0.947337,18,3,0.5563,0.943514407
RNF208,KCTD10,4,0.12649,0.25966,0.947337,19,1,0.13799,0.897943807
RNF208,KLHL26,4,0.13503,0.26916,0.947337,20,2,-1.1217,0.869569732
RNF208,KLHL42,4,0.14556,0.28051,0.947337,21,1,0.1494,0.836957953
RNF208,BTBD6,4,0.16431,0.29956,0.947337,22,1,0.39291,0.784336004
RNF208,KLHL24,4,0.16987,0.30578,0.947337,23,2,0.015283,0.769883313
RNF208,KBTBD4,4,0.1739,0.30986,0.947337,24,2,0.15889,0.759700418
RNF208,KLHL7,4,0.17795,0.31361,0.947337,25,2,-0.33911,0.749702008
RNF208,KLHL2,4,0.19186,0.32789,0.947337,26,2,-0.040235,0.71701556
RNF208,KLHL13,4,0.19861,0.33468,0.947337,27,2,0.36377,0.701998889
RNF208,IPP,4,0.20705,0.34311,0.947337,28,2,0.44202,0.683924765
RNF208,RHOBTB3,4,0.20984,0.34604,0.947337,29,1,-0.42618,0.678111722
RNF208,KLHL36,4,0.23625,0.37275,0.947337,30,2,-0.13758,0.626628183
RNF208,KLHL14,4,0.23729,0.37408,0.947337,31,2,0.058463,0.624720564
RNF208,GAN,4,0.24491,0.38148,0.947337,32,2,0.10182,0.610993482
RNF208,KBTBD11,4,0.25948,0.39648,0.947337,33,2,0.4804,0.585896111
RNF208,KLHL5,4,0.26199,0.39928,0.947337,34,1,-0.11592,0.581715285
RNF208,RHOBTB2,4,0.26396,0.40128,0.947337,35,2,0.42092,0.57846188
RNF208,KLHL18,4,0.26847,0.40568,0.947337,36,2,0.41773,0.571104237
RNF208,BCL6,4,0.27299,0.41025,0.947337,37,2,-0.37716,0.563853261
RNF208,KCTD14,4,0.27879,0.41664,0.947337,38,2,0.24391,0.554722808
RNF208,KBTBD6,4,0.28663,0.42445,0.947337,39,2,0.12508,0.542678356
RNF208,LZTR1,4,0.28708,0.42493,0.947337,40,1,-0.86746,0.541997062
RNF208,IBTK,4,0.2953,0.43417,0.947337,41,1,-0.32809,0.529736553
RNF208,LGALS3BP,4,0.30344,0.44309,0.947337,42,2,0.32733,0.51792717
RNF208,BTBD1,4,0.30499,0.4447,0.947337,43,2,0.28257,0.5157144
RNF208,KLHL32,4,0.31152,0.4518,0.947337,44,1,-0.9541,0.506514066
RNF208,GMCL1,4,0.31888,0.45932,0.947337,45,2,0.15788,0.496372719
RNF208,KLHL21,4,0.32746,0.46804,0.947337,46,1,-0.38985,0.484841743
RNF208,KCTD21,4,0.33533,0.47647,0.947337,47,1,-0.1829,0.474527591
RNF208,KLHL3,4,0.34221,0.48306,0.947337,48,2,0.24477,0.465707304
RNF208,KCTD20,4,0.37512,0.51745,0.947337,49,2,-0.30453,0.42582978
RNF208,KLHL12,4,0.38456,0.52698,0.947337,50,2,0.28384,0.415035891
RNF208,KLHL40,4,0.39401,0.53728,0.947337,51,2,-0.56848,0.404492756
RNF208,NACC1,4,0.40347,0.54659,0.947337,52,2,0.097212,0.394188752
RNF208,RBX1,4,0.42238,0.56659,0.947337,53,2,-0.8247,0.374296654
RNF208,KLHL29,4,0.4271,0.57164,0.947337,54,2,0.23582,0.369470429
RNF208,ABTB2,4,0.43183,0.57678,0.947337,55,2,0.23347,0.36468719
RNF208,KLHL20,4,0.46547,0.59523,0.947337,56,1,-0.19937,0.332108304
RNF208,KCTD11,4,0.48514,0.60391,0.947337,57,1,-1.3057,0.314132916
RNF208,ZBTB10,4,0.54092,0.63064,0.947337,58,1,-0.58139,0.266866961
RNF208,KCTD12,1,0.54388,0.54393,0.947337,59,0,-0.1538,0.264496911
RNF208,KLHL11,4,0.56987,0.64606,0.947337,60,1,0.014473,0.244224205
RNF208,KCTD17,4,0.59744,0.66058,0.947337,61,1,-3.1009,0.223705704
RNF208,KLHL15,4,0.60278,0.66353,0.947337,62,1,-0.86053,0.219841166
RNF208,KCTD9,4,0.60808,0.66634,0.947337,63,1,-2.1316,0.21603928
RNF208,KLHL17,4,0.62874,0.67826,0.947337,64,1,0.23166,0.201528909
RNF208,ABTB1,4,0.63377,0.68113,0.947337,65,1,-0.16753,0.198068322
RNF208,BTBD7,4,0.63875,0.68428,0.947337,66,1,-0.76554,0.194669087
RNF208,KEAP1,4,0.64369,0.68716,0.947337,67,1,0.024239,0.191323238
RNF208,ZBTB16,4,0.66759,0.70146,0.947337,68,1,-0.13414,0.175490177
RNF208,KCTD18,4,0.67222,0.70446,0.947337,69,1,0.060311,0.17248857
RNF208,KBTBD7,4,0.70331,0.72521,0.947337,70,1,-1.672,0.152853208
RNF208,KBTBD2,4,0.71177,0.73104,0.947337,71,1,-1.7237,0.147660321
RNF208,KCTD7,4,0.71593,0.73393,0.947337,72,1,0.086005,0.145129439
RNF208,KLHL6,4,0.72815,0.74267,0.947337,73,1,-0.33481,0.137779146
RNF208,BTBD8,4,0.73213,0.74548,0.947337,74,1,-2.9122,0.135411797
RNF208,ENC1,4,0.74763,0.75759,0.947337,75,1,-5.4725,0.12631328
RNF208,RCBTB2,4,0.76244,0.76928,0.947337,76,1,-0.061529,0.117794327
RNF208,RCBTB1,4,0.7696,0.775,0.947337,77,1,-0.56168,0.113734941
RNF208,KCTD6,4,0.77312,0.77781,0.947337,78,1,-0.37149,0.111753092
RNF208,KLHL8,4,0.83812,0.83831,0.962993,79,0,-0.98762,0.076693796
RNF208,SHKBP1,4,0.84348,0.84397,0.962993,80,0,-1.4232,0.073925211
RNF208,BTBD10,4,0.84871,0.8492,0.962993,81,0,-0.36411,0.071240681
RNF208,KCTD15,4,0.8538,0.85446,0.962993,82,0,-0.31405,0.06864385
RNF208,ANKFY1,4,0.8563,0.85678,0.962993,83,0,-0.8404,0.067374056
RNF208,KLHL22,4,0.8612,0.86138,0.962993,84,0,-0.15694,0.064895979
RNF208,IVNS1ABP,4,0.86598,0.86623,0.962993,85,0,-0.26261,0.062492138
RNF208,KLHL4,4,0.87738,0.87762,0.962993,86,0,0.04968,0.05681227
RNF208,MYNN,4,0.88173,0.8819,0.962993,87,0,-0.34256,0.054664383
RNF208,KLHL23,4,0.89989,0.89981,0.966778,88,0,-1.7975,0.045810574
RNF208,BTBD3,4,0.92075,0.9202,0.966778,89,0,-0.19703,0.035858272
RNF208,KCTD19,4,0.92388,0.92333,0.966778,90,0,-0.23377,0.034384434
RNF208,SPOP,4,0.92691,0.92608,0.966778,91,0,-2.9207,0.032962432
RNF208,ARMC5,4,0.93683,0.93625,0.966778,92,0,-0.41865,0.02833921
RNF208,KBTBD8,4,0.95466,0.95438,0.968186,93,0,-1.0295,0.020151274
RNF208,BTBD9,4,0.96511,0.96479,0.968186,94,0,-1.6039,0.015423184
RNF208,SPOPL,4,0.96842,0.96819,0.968186,95,0,-1.3968,0.01393625
VMA21,CUL3,4,3.23E-06,4.99E-06,0.000474,1,3,2.0182,5.490878159
VMA21,KLHL9,4,0.0074078,0.024433,0.746252,2,3,0.93518,2.130310751
VMA21,KCTD14,4,0.0085149,0.028009,0.746252,3,2,0.6605,2.069820448
VMA21,KBTBD4,4,0.017728,0.055872,0.746252,4,3,0.89046,1.751340257
VMA21,KLHL13,4,0.01915,0.059677,0.746252,5,4,0.76025,1.717831222
VMA21,LZTR1,4,0.022831,0.069634,0.746252,6,3,0.6826,1.641475066
VMA21,BTBD3,4,0.023434,0.070863,0.746252,7,2,0.50481,1.630153574
VMA21,SPOPL,4,0.025293,0.074718,0.746252,8,2,0.57916,1.596999656
VMA21,KLHL42,4,0.026401,0.076995,0.746252,9,1,-0.12681,1.578379623
VMA21,KCTD18,4,0.027214,0.078553,0.746252,10,2,0.36509,1.56520762
VMA21,KLHL11,4,0.04237,0.1084,0.807234,11,3,0.72736,1.372941536
VMA21,ARIH1,4,0.047143,0.11801,0.807234,12,1,-0.085843,1.326582784
VMA21,RHOBTB3,4,0.047225,0.11813,0.807234,13,2,-0.12668,1.325828033
VMA21,KLHL24,4,0.057389,0.13744,0.807234,14,2,0.43425,1.241171343
VMA21,BTBD11,4,0.061519,0.14525,0.807234,15,3,0.73511,1.210990733
VMA21,KBTBD7,4,0.067551,0.15653,0.807234,16,2,0.10012,1.170368217
VMA21,KLHL8,4,0.072109,0.16521,0.807234,17,3,0.61918,1.142010527
VMA21,TNFAIP1,4,0.073971,0.16842,0.807234,18,3,0.5959,1.13093851
VMA21,KBTBD3,3,0.074091,0.15675,0.807234,19,1,-1.3428,1.130234544
VMA21,KLHL26,4,0.074691,0.16994,0.807234,20,2,0.44196,1.126731726
VMA21,KCTD6,4,0.080781,0.18115,0.819486,21,2,0.44659,1.092690775
VMA21,SPOP,4,0.08573,0.19055,0.822818,22,3,0.51681,1.066867176
VMA21,BTBD10,4,0.10993,0.23247,0.952147,23,3,0.41877,0.958883772
VMA21,KLHL14,4,0.1147,0.24054,0.952147,24,3,0.4301,0.940436582
VMA21,BTBD2,4,0.12826,0.26307,0.968989,25,2,0.30351,0.891908764
VMA21,KCTD15,4,0.13757,0.27847,0.968989,26,3,0.276,0.861476263
VMA21,KCTD19,4,0.15536,0.30754,0.968989,27,1,0.10307,0.808660787
VMA21,NACC2,4,0.16472,0.32081,0.968989,28,1,0.0054107,0.783253666
VMA21,KCTD2,4,0.17065,0.32687,0.968989,29,2,0.36976,0.767893707
VMA21,RCBTB2,4,0.174,0.3301,0.968989,30,2,0.38227,0.759450752
VMA21,KCTD21,4,0.18321,0.33869,0.968989,31,2,0.45977,0.737050825
VMA21,KLHL21,4,0.19112,0.3462,0.968989,32,2,0.13323,0.718693863
VMA21,BTBD7,4,0.19233,0.34735,0.968989,33,2,-0.37315,0.715952968
VMA21,ARMC5,4,0.20372,0.35795,0.968989,34,2,0.24771,0.690966332
VMA21,KBTBD6,4,0.21035,0.36419,0.968989,35,2,0.33158,0.677057484
VMA21,ENC1,4,0.23393,0.3864,0.968989,36,2,0.44505,0.630914079
VMA21,KLHL28,3,0.25042,0.37666,0.968989,37,2,0.24888,0.601330989
VMA21,RHOBTB1,4,0.25164,0.4028,0.968989,38,2,-0.044359,0.599220323
VMA21,KBTBD11,4,0.27945,0.4298,0.968989,39,2,0.37616,0.553695886
VMA21,KLHL29,4,0.29599,0.44618,0.968989,40,1,-0.13077,0.528722961
VMA21,KCTD7,4,0.31555,0.46604,0.968989,41,2,0.23678,0.500931815
VMA21,KLHL20,4,0.32026,0.47037,0.968989,42,1,-0.12147,0.494497301
VMA21,KCTD11,4,0.3389,0.48845,0.968989,43,2,0.30819,0.469928431
VMA21,ABTB1,4,0.3483,0.49769,0.968989,44,2,0.1374,0.458046526
VMA21,ZBTB10,4,0.35164,0.50053,0.968989,45,1,-0.039495,0.453901729
VMA21,KLHL12,4,0.36692,0.51589,0.968989,46,2,0.15917,0.435428615
VMA21,BTBD8,4,0.37446,0.52303,0.968989,47,1,-0.72965,0.426594567
VMA21,KLHL40,4,0.38933,0.53734,0.968989,48,2,0.28165,0.40968213
VMA21,GMCL1,4,0.39666,0.54455,0.968989,49,2,-0.87528,0.401581592
VMA21,KLHL18,4,0.4003,0.54824,0.968989,50,2,-0.39096,0.39761441
VMA21,IBTK,4,0.41113,0.5586,0.968989,51,1,-2.5558,0.386020832
VMA21,KCTD5,4,0.42534,0.57254,0.968989,52,2,0.28175,0.371263773
VMA21,KLHL2,4,0.43347,0.5808,0.968989,53,2,0.31517,0.363040954
VMA21,IVNS1ABP,4,0.44618,0.59242,0.968989,54,1,-0.43271,0.350489901
VMA21,KCTD3,4,0.45238,0.59895,0.968989,55,2,0.18367,0.344496604
VMA21,IPP,4,0.45299,0.59962,0.968989,56,1,-0.11064,0.343911385
VMA21,KLHL7,4,0.47123,0.61714,0.968989,57,2,0.26199,0.326767069
VMA21,LGALS3BP,4,0.48062,0.62628,0.968989,58,2,0.14699,0.318198161
VMA21,SHKBP1,4,0.4853,0.63121,0.968989,59,2,-0.016987,0.313989709
VMA21,KLHL4,4,0.49465,0.64055,0.968989,60,2,0.15605,0.305701987
VMA21,BCL6B,4,0.49896,0.64356,0.968989,61,1,-0.17662,0.301934269
VMA21,KLHL15,4,0.50528,0.64635,0.968989,62,1,-0.24606,0.296467892
VMA21,KLHL5,4,0.52389,0.65391,0.968989,63,1,-0.082218,0.280759891
VMA21,RBX1,4,0.54197,0.66107,0.968989,64,1,-0.57631,0.266024753
VMA21,BTBD6,4,0.58766,0.68219,0.968989,65,1,0.092712,0.230873869
VMA21,KLHL6,4,0.62985,0.70212,0.968989,66,1,-0.2063,0.200762866
VMA21,GAN,4,0.66871,0.72183,0.968989,67,1,-0.66099,0.174762182
VMA21,KLHL36,4,0.67793,0.72679,0.968989,68,1,-0.088149,0.168815147
VMA21,KBTBD8,4,0.68696,0.73183,0.968989,69,1,0.027832,0.16306855
VMA21,KCTD10,4,0.6914,0.73423,0.968989,70,1,-0.057768,0.160270625
VMA21,ABTB2,4,0.70013,0.73993,0.968989,71,1,-0.28798,0.154821313
VMA21,KCTD20,4,0.70869,0.74507,0.968989,72,1,-0.31902,0.149543695
VMA21,KLHL32,4,0.72524,0.75522,0.968989,73,1,-0.061966,0.139518251
VMA21,RHOBTB2,4,0.72927,0.7575,0.968989,74,1,-0.51652,0.137111652
VMA21,KLHL25,4,0.76713,0.78266,0.968989,75,1,-0.52324,0.115131033
VMA21,KLHL23,4,0.7742,0.7875,0.968989,76,1,-0.48834,0.111146833
VMA21,KCTD9,4,0.78111,0.79249,0.968989,77,1,-0.14643,0.107287802
VMA21,MYNN,4,0.78786,0.79778,0.968989,78,1,-1.2986,0.103550948
VMA21,KCTD13,4,0.80404,0.81096,0.968989,79,1,-0.2306,0.094722345
VMA21,KCTD12,1,0.82,0.82109,0.968989,80,0,-0.93736,0.086186148
VMA21,KLHL41,4,0.82222,0.82619,0.968989,81,1,-2.3393,0.085011963
VMA21,KEAP1,4,0.83638,0.83778,0.970594,82,1,-0.41496,0.077596361
VMA21,KBTBD2,4,0.85224,0.85274,0.976024,83,1,-0.61661,0.069438086
VMA21,RCBTB1,4,0.86691,0.86727,0.980838,84,0,-0.062138,0.062025987
VMA21,KLHL3,4,0.87828,0.87849,0.981845,85,0,-0.35249,0.056367007
VMA21,ZBTB16,4,0.90982,0.90961,0.998598,86,0,-0.30564,0.041044521
VMA21,KLHL17,4,0.93056,0.92956,0.998598,87,0,-0.45061,0.031255619
VMA21,NACC1,4,0.9334,0.93255,0.998598,88,0,-0.30438,0.029932203
VMA21,KCTD1,4,0.93616,0.93553,0.998598,89,0,-0.94246,0.028649919
VMA21,BTBD9,4,0.97119,0.97102,0.999586,90,0,-0.76346,0.012695798
VMA21,ANKFY1,4,0.97856,0.97854,0.999586,91,0,-0.45329,0.009412541
VMA21,BTBD1,4,0.99543,0.99541,0.999586,92,0,-0.69691,0.001989275
VMA21,KLHL22,4,0.99676,0.99676,0.999586,93,0,-0.69367,0.001409399
VMA21,BCL6,4,0.99754,0.99756,0.999586,94,0,-0.71089,0.001069681
VMA21,KCTD17,4,0.99955,0.99959,0.999586,95,0,-4.1777,0.000195477
BCL2L13,CUL3,4,2.98E-06,1.50E-05,0.001423,1,4,4.378,5.525506925
BCL2L13,KLHL42,4,0.0053512,0.01909,0.615275,2,1,-0.5549,2.271548817
BCL2L13,ABTB1,4,0.0054716,0.01943,0.615275,3,3,1.9426,2.261885659
BCL2L13,KBTBD7,4,0.023675,0.074458,0.909269,4,3,1.7584,1.625710012
BCL2L13,KCTD7,4,0.028136,0.087431,0.909269,5,3,1.5671,1.550737645
BCL2L13,RBX1,4,0.029496,0.091117,0.909269,6,3,1.7663,1.530236875
BCL2L13,SPOPL,4,0.03099,0.095211,0.909269,7,4,1.5161,1.508778424
BCL2L13,KLHL13,4,0.042797,0.11963,0.909269,8,3,1.4295,1.368586673
BCL2L13,KLHL24,4,0.050233,0.13276,0.909269,9,2,0.65092,1.299010884
BCL2L13,BTBD3,4,0.057689,0.14652,0.909269,10,2,-0.58301,1.238906989
BCL2L13,KLHL17,4,0.060913,0.15217,0.909269,11,2,0.92054,1.215290011
BCL2L13,KLHL40,4,0.063714,0.15734,0.909269,12,3,1.2684,1.195765129
BCL2L13,NACC1,4,0.066567,0.1625,0.909269,13,2,1.2025,1.176741015
BCL2L13,KLHL2,4,0.069477,0.16743,0.909269,14,3,1.4792,1.158158943
BCL2L13,ARIH1,4,0.072422,0.17262,0.909269,15,2,1.0792,1.140129486
BCL2L13,KLHL6,4,0.076973,0.18063,0.909269,16,3,1.2862,1.113661587
BCL2L13,BTBD8,4,0.078036,0.18252,0.909269,17,2,0.2496,1.107705
BCL2L13,KLHL29,4,0.08089,0.18753,0.909269,18,3,1.1305,1.092105165
BCL2L13,LGALS3BP,4,0.087901,0.1999,0.909269,19,2,0.82067,1.056006184
BCL2L13,KLHL26,4,0.093325,0.20903,0.909269,20,3,1.2074,1.030002001
BCL2L13,KLHL5,4,0.09805,0.21673,0.909269,21,1,0.27583,1.008552402
BCL2L13,BTBD11,4,0.099929,0.22014,0.909269,22,3,1.1276,1.000308459
BCL2L13,BTBD9,4,0.10795,0.23432,0.927518,23,2,-1.1741,0.966777353
BCL2L13,KCTD6,4,0.12579,0.26351,0.943395,24,2,0.89298,0.900353883
BCL2L13,TNFAIP1,4,0.13416,0.27727,0.943395,25,3,1.0062,0.87237695
BCL2L13,ABTB2,4,0.1371,0.28191,0.943395,26,2,-2.5765,0.862962545
BCL2L13,BTBD6,4,0.14666,0.2975,0.943395,27,1,-3.7479,0.833688319
BCL2L13,RHOBTB1,4,0.15055,0.30358,0.943395,28,3,0.93027,0.82231924
BCL2L13,GAN,4,0.1523,0.30622,0.943395,29,2,-0.055544,0.817300097
BCL2L13,KCTD5,4,0.15338,0.30784,0.943395,30,3,1.0099,0.814231267
BCL2L13,KLHL21,4,0.16017,0.31848,0.94549,31,2,-1.8936,0.795418824
BCL2L13,ARMC5,4,0.17096,0.33599,0.946294,32,3,1.0095,0.767105491
BCL2L13,KCTD14,4,0.17704,0.34558,0.946294,33,3,0.66855,0.751928599
BCL2L13,KCTD3,4,0.18324,0.3554,0.946294,34,3,0.78474,0.736979717
BCL2L13,BTBD1,4,0.19273,0.36951,0.946294,35,3,0.76885,0.715050679
BCL2L13,NACC2,4,0.19595,0.37425,0.946294,36,3,0.99571,0.707854732
BCL2L13,KCTD12,1,0.21046,0.21006,0.909269,37,1,1.5747,0.676830434
BCL2L13,RCBTB1,4,0.21138,0.39686,0.946294,38,1,-2.263,0.674936106
BCL2L13,KCTD1,4,0.22282,0.40821,0.946294,39,2,0.54008,0.65204583
BCL2L13,KCTD18,4,0.23599,0.4195,0.946294,40,2,0.066786,0.6271064
BCL2L13,KBTBD4,4,0.24487,0.4268,0.946294,41,2,-2.426,0.611064419
BCL2L13,IPP,4,0.25531,0.4355,0.946294,42,2,-0.72003,0.592932174
BCL2L13,KEAP1,4,0.25833,0.43792,0.946294,43,2,-1.0479,0.587825156
BCL2L13,KCTD19,4,0.27235,0.44992,0.946294,44,2,0.27387,0.56487262
BCL2L13,KCTD2,4,0.28076,0.45763,0.946294,45,1,-2.0614,0.551664766
BCL2L13,KBTBD8,4,0.29029,0.46571,0.946294,46,2,0.63549,0.537167925
BCL2L13,KLHL22,4,0.32971,0.50036,0.952651,47,1,-3.4586,0.481867881
BCL2L13,ANKFY1,3,0.33545,0.47831,0.946662,48,1,-4.9643,0.474372204
BCL2L13,KCTD20,4,0.34546,0.51422,0.952651,49,2,-0.26035,0.461602231
BCL2L13,BTBD10,4,0.36536,0.53131,0.952651,50,2,-1.6082,0.437279001
BCL2L13,IVNS1ABP,4,0.37486,0.53925,0.952651,51,2,-0.70304,0.426130899
BCL2L13,SHKBP1,4,0.40569,0.56624,0.952651,52,1,-1.4479,0.391805697
BCL2L13,KLHL32,4,0.41292,0.57289,0.952651,53,2,-1.8112,0.384134081
BCL2L13,KLHL12,4,0.41297,0.57291,0.952651,54,2,0.69477,0.384081496
BCL2L13,KLHL41,4,0.41773,0.57727,0.952651,55,2,-1.5538,0.379104334
BCL2L13,BCL6B,4,0.4225,0.58152,0.952651,56,2,-2.1513,0.374173287
BCL2L13,KLHL28,2,0.4385,0.46817,0.946294,57,1,0.32124,0.358030402
BCL2L13,KCTD9,4,0.44806,0.6044,0.952651,58,1,-2.9126,0.348663825
BCL2L13,RHOBTB2,4,0.4549,0.61027,0.952651,59,1,-1.8954,0.342084063
BCL2L13,KBTBD11,4,0.45578,0.61095,0.952651,60,2,-0.59597,0.341244736
BCL2L13,RCBTB2,4,0.49459,0.64473,0.952651,61,1,-0.85758,0.305754669
BCL2L13,KLHL25,4,0.51981,0.66757,0.952651,62,1,-0.53684,0.28415537
BCL2L13,KLHL9,4,0.52597,0.6731,0.952651,63,1,-0.21503,0.279039026
BCL2L13,KCTD15,4,0.52619,0.67323,0.952651,64,2,-2.0057,0.27885741
BCL2L13,KBTBD2,4,0.53543,0.68113,0.952651,65,2,0.4582,0.271297299
BCL2L13,BTBD7,4,0.54003,0.68511,0.952651,66,2,-1.6551,0.267582113
BCL2L13,KLHL11,4,0.54408,0.68876,0.952651,67,1,-2.5855,0.264337238
BCL2L13,GMCL1,4,0.55377,0.69753,0.952651,68,2,0.28888,0.256670575
BCL2L13,KLHL14,4,0.55587,0.69952,0.952651,69,1,-1.3414,0.255026764
BCL2L13,KLHL3,4,0.5719,0.71444,0.952651,70,2,-0.68251,0.242679903
BCL2L13,IBTK,4,0.58433,0.72005,0.952651,71,1,-1.9578,0.233341816
BCL2L13,KLHL15,4,0.67097,0.75389,0.952651,72,1,-0.66716,0.173296897
BCL2L13,KCTD10,4,0.6756,0.75587,0.952651,73,1,-5.8459,0.170310359
BCL2L13,MYNN,4,0.70239,0.76836,0.952651,74,1,-1.4541,0.15342168
BCL2L13,KLHL20,4,0.72341,0.77801,0.952651,75,1,-0.093564,0.140615492
BCL2L13,KCTD21,4,0.7433,0.7878,0.952651,76,1,-2.1014,0.128835867
